x coordinate,y coordinate,z coordinate,Wifi ID,Wifi RSS,File name
72.0,85.0,3.0,18:8b:45:08:92:45,-65,317341024883741.csv
72.0,85.0,3.0,00:a3:8e:65:2d:20,-66,317341024883741.csv
72.0,85.0,3.0,00:a3:8e:65:2d:21,-67,317341024883741.csv
72.0,85.0,3.0,00:a3:8e:65:2d:22,-67,317341024883741.csv
72.0,85.0,3.0,00:a3:8e:65:2d:23,-67,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:58,-68,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:42:e1,-70,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:42:e0,-70,317341024883741.csv
72.0,85.0,3.0,f4:8c:eb:05:dc:08,-72,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:35:40,-72,317341024883741.csv
72.0,85.0,3.0,70:db:98:73:f8:40,-73,317341024883741.csv
72.0,85.0,3.0,70:db:98:73:f8:41,-73,317341024883741.csv
72.0,85.0,3.0,70:db:98:73:f8:42,-73,317341024883741.csv
72.0,85.0,3.0,70:db:98:73:f8:43,-73,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:9d:42,-73,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:9d:43,-73,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:9d:40,-73,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:9d:41,-73,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:42:ed,-74,317341024883741.csv
72.0,85.0,3.0,80:02:9c:1a:f2:cf,-74,317341024883741.csv
72.0,85.0,3.0,00:a3:8e:4e:78:62,-74,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:42:ee,-75,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:19:42:ec,-75,317341024883741.csv
72.0,85.0,3.0,70:db:98:6d:bf:e0,-75,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:34,-75,317341024883741.csv
72.0,85.0,3.0,00:a3:8e:4e:78:61,-75,317341024883741.csv
72.0,85.0,3.0,00:a3:8e:4e:78:60,-75,317341024883741.csv
72.0,85.0,3.0,00:a3:8e:4e:78:63,-75,317341024883741.csv
72.0,85.0,3.0,f8:32:e4:b5:0b:20,-78,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:09,-78,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cc,-78,317341024883741.csv
72.0,85.0,3.0,84:f1:47:6c:00:ec,-79,317341024883741.csv
72.0,85.0,3.0,84:f1:47:6c:00:eb,-79,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cd,-80,317341024883741.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:ce,-80,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:21,-81,317341024883741.csv
72.0,85.0,3.0,84:f1:47:6c:00:ed,-82,317341024883741.csv
72.0,85.0,3.0,18:8b:45:08:92:49,-83,317341024883741.csv
72.0,85.0,3.0,18:8b:45:08:92:4a,-83,317341024883741.csv
72.0,85.0,3.0,18:8b:45:08:92:4d,-83,317341024883741.csv
72.0,85.0,3.0,18:8b:45:08:92:4f,-83,317341024883741.csv
72.0,85.0,3.0,18:8b:45:08:92:4b,-84,317341024883741.csv
72.0,85.0,3.0,18:8b:45:08:92:4c,-84,317341024883741.csv
72.0,85.0,3.0,70:db:98:6d:bf:ee,-87,317341024883741.csv
72.0,85.0,3.0,70:db:98:6d:bf:ec,-87,317341024883741.csv
72.0,85.0,3.0,70:db:98:6d:bf:ed,-87,317341024883741.csv
72.0,85.0,3.0,38:2c:4a:ee:8a:10,-89,317341024883741.csv
72.0,85.0,3.0,84:5d:d7:de:00:28,-36,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:33,-42,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:16,-47,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:1a,-51,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:5f,-53,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:65,-55,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:08,-55,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:70,-57,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:3f:00,-58,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:98:c3,-60,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:98:c1,-60,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:98:c2,-60,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:98:c0,-60,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:35:4d,-60,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:35:4c,-61,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:35:4e,-61,317344395878972.csv
72.0,85.0,3.0,f4:8c:eb:05:dc:07,-63,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0d,-64,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0c,-64,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0e,-65,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:98:cd,-65,317344395878972.csv
72.0,85.0,3.0,00:a3:8e:65:2d:23,-68,317344395878972.csv
72.0,85.0,3.0,18:8b:45:08:92:41,-69,317344395878972.csv
72.0,85.0,3.0,00:a3:8e:65:2d:20,-70,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:35:40,-70,317344395878972.csv
72.0,85.0,3.0,18:8b:45:08:92:45,-70,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:42:ec,-71,317344395878972.csv
72.0,85.0,3.0,f4:8c:eb:05:dc:08,-72,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:9d:40,-73,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:42:ee,-74,317344395878972.csv
72.0,85.0,3.0,70:db:98:73:f8:40,-74,317344395878972.csv
72.0,85.0,3.0,00:a3:8e:4e:78:61,-74,317344395878972.csv
72.0,85.0,3.0,00:a3:8e:4e:78:60,-74,317344395878972.csv
72.0,85.0,3.0,00:a3:8e:4e:78:63,-74,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:19:42:ed,-75,317344395878972.csv
72.0,85.0,3.0,70:db:98:73:f8:41,-75,317344395878972.csv
72.0,85.0,3.0,00:a3:8e:4e:78:62,-75,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:21,-76,317344395878972.csv
72.0,85.0,3.0,f8:32:e4:b5:0b:20,-77,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:09,-78,317344395878972.csv
72.0,85.0,3.0,84:f1:47:6c:00:ec,-79,317344395878972.csv
72.0,85.0,3.0,84:f1:47:6c:00:ed,-80,317344395878972.csv
72.0,85.0,3.0,84:f1:47:6c:00:eb,-80,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cd,-80,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:ce,-80,317344395878972.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cc,-81,317344395878972.csv
72.0,85.0,3.0,18:8b:45:08:92:4f,-83,317344395878972.csv
72.0,85.0,3.0,18:8b:45:08:92:4b,-84,317344395878972.csv
72.0,85.0,3.0,18:8b:45:08:92:4a,-84,317344395878972.csv
72.0,85.0,3.0,18:8b:45:08:92:4d,-84,317344395878972.csv
72.0,85.0,3.0,18:8b:45:08:92:4c,-84,317344395878972.csv
72.0,85.0,3.0,70:db:98:6d:bf:ec,-87,317344395878972.csv
72.0,85.0,3.0,70:db:98:6d:bf:ed,-87,317344395878972.csv
72.0,85.0,3.0,70:db:98:6d:bf:ee,-88,317344395878972.csv
72.0,85.0,3.0,84:5d:d7:de:00:28,-41,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:33,-42,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:16,-47,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:65,-51,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:1a,-51,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:08,-54,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:5f,-55,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:10,-57,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:35:4c,-59,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:70,-60,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:98:c3,-60,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:98:c1,-60,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:98:c2,-60,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:98:c0,-60,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:35:4d,-60,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:35:4e,-60,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0e,-61,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0d,-61,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0c,-61,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:3f:00,-63,317347648692213.csv
72.0,85.0,3.0,f4:8c:eb:05:dc:07,-65,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:98:cd,-65,317347648692213.csv
72.0,85.0,3.0,18:8b:45:08:92:45,-67,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:01,-68,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:98:ce,-68,317347648692213.csv
72.0,85.0,3.0,18:8b:45:08:92:41,-69,317347648692213.csv
72.0,85.0,3.0,f4:8c:eb:05:dc:08,-70,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:35:40,-70,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:35:41,-70,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:35:42,-70,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:35:43,-70,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:42:ee,-72,317347648692213.csv
72.0,85.0,3.0,00:a3:8e:65:2d:20,-72,317347648692213.csv
72.0,85.0,3.0,00:a3:8e:65:2d:23,-73,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:21,-74,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:9d:42,-74,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:9d:43,-74,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:9d:40,-74,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:9d:41,-74,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:42:ed,-76,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:19:42:ec,-76,317347648692213.csv
72.0,85.0,3.0,84:f1:47:6c:00:eb,-76,317347648692213.csv
72.0,85.0,3.0,00:a3:8e:4e:78:61,-76,317347648692213.csv
72.0,85.0,3.0,00:a3:8e:4e:78:60,-76,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:75,-77,317347648692213.csv
72.0,85.0,3.0,84:f1:47:6c:00:ed,-77,317347648692213.csv
72.0,85.0,3.0,84:f1:47:6c:00:ec,-77,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:4e,-77,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:3f,-77,317347648692213.csv
72.0,85.0,3.0,f8:32:e4:b5:0b:20,-77,317347648692213.csv
72.0,85.0,3.0,70:db:98:73:f8:40,-77,317347648692213.csv
72.0,85.0,3.0,70:db:98:73:f8:41,-77,317347648692213.csv
72.0,85.0,3.0,00:a3:8e:4e:78:62,-77,317347648692213.csv
72.0,85.0,3.0,00:a3:8e:4e:78:63,-77,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:09,-79,317347648692213.csv
72.0,85.0,3.0,80:02:9c:1a:f2:cf,-81,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cd,-82,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cc,-82,317347648692213.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:ce,-82,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:24,-84,317347648692213.csv
72.0,85.0,3.0,00:a3:8e:65:2d:2e,-85,317347648692213.csv
72.0,85.0,3.0,70:db:98:6d:bf:ee,-86,317347648692213.csv
72.0,85.0,3.0,70:db:98:6d:bf:ec,-86,317347648692213.csv
72.0,85.0,3.0,70:db:98:6d:bf:ed,-86,317347648692213.csv
72.0,85.0,3.0,00:a3:8e:65:2d:2d,-86,317347648692213.csv
72.0,85.0,3.0,18:8b:45:08:92:4b,-86,317347648692213.csv
72.0,85.0,3.0,18:8b:45:08:92:4d,-88,317347648692213.csv
72.0,85.0,3.0,18:8b:45:08:92:4f,-89,317347648692213.csv
72.0,85.0,3.0,62:38:e0:ab:39:6c,-90,317347648692213.csv
72.0,85.0,3.0,60:38:e0:ab:39:69,-93,317347648692213.csv
72.0,85.0,3.0,84:5d:d7:de:00:33,-41,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:28,-41,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:16,-48,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:1a,-50,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:5f,-52,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:65,-52,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:08,-55,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:10,-57,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:70,-59,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:35:4c,-59,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:35:4d,-59,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:35:4e,-59,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0e,-63,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0d,-63,317350746765803.csv
72.0,85.0,3.0,f4:8c:eb:05:dc:07,-64,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:3f:00,-65,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:98:cd,-65,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:01,-66,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:98:ce,-67,317350746765803.csv
72.0,85.0,3.0,00:a3:8e:65:2d:23,-70,317350746765803.csv
72.0,85.0,3.0,00:a3:8e:65:2d:20,-71,317350746765803.csv
72.0,85.0,3.0,00:a3:8e:65:2d:22,-71,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:42:ed,-73,317350746765803.csv
72.0,85.0,3.0,f4:8c:eb:05:dc:08,-73,317350746765803.csv
72.0,85.0,3.0,84:f1:47:6c:00:ec,-74,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:9d:42,-74,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:9d:43,-74,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:9d:40,-74,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:9d:41,-74,317350746765803.csv
72.0,85.0,3.0,84:f1:47:6c:00:ed,-75,317350746765803.csv
72.0,85.0,3.0,84:f1:47:6c:00:eb,-75,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:42:e1,-75,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:42:e3,-75,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:42:e2,-75,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:42:ee,-76,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:42:ec,-76,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:3f,-76,317350746765803.csv
72.0,85.0,3.0,00:a3:8e:4e:78:62,-76,317350746765803.csv
72.0,85.0,3.0,00:a3:8e:4e:78:61,-76,317350746765803.csv
72.0,85.0,3.0,00:a3:8e:4e:78:60,-76,317350746765803.csv
72.0,85.0,3.0,00:a3:8e:4e:78:63,-76,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:19:42:e0,-76,317350746765803.csv
72.0,85.0,3.0,f8:32:e4:b5:0b:20,-77,317350746765803.csv
72.0,85.0,3.0,70:db:98:73:f8:40,-77,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:09,-78,317350746765803.csv
72.0,85.0,3.0,18:8b:45:08:92:4c,-81,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cd,-82,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cc,-82,317350746765803.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:ce,-82,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:24,-83,317350746765803.csv
72.0,85.0,3.0,80:02:9c:1a:f2:cf,-83,317350746765803.csv
72.0,85.0,3.0,54:b8:0a:21:72:d0,-84,317350746765803.csv
72.0,85.0,3.0,18:8b:45:08:92:4a,-85,317350746765803.csv
72.0,85.0,3.0,18:8b:45:08:92:4f,-87,317350746765803.csv
72.0,85.0,3.0,60:e3:27:ed:36:d2,-92,317350746765803.csv
72.0,85.0,3.0,84:5d:d7:de:00:28,-31,317353718652766.csv
72.0,85.0,3.0,84:5d:d7:de:00:33,-37,317353718652766.csv
72.0,85.0,3.0,84:5d:d7:de:00:16,-48,317353718652766.csv
72.0,85.0,3.0,84:5d:d7:de:00:1a,-49,317353718652766.csv
72.0,85.0,3.0,84:5d:d7:de:00:65,-53,317353718652766.csv
72.0,85.0,3.0,84:5d:d7:de:00:5f,-54,317353718652766.csv
72.0,85.0,3.0,84:5d:d7:de:00:10,-58,317353718652766.csv
72.0,85.0,3.0,84:5d:d7:de:00:08,-58,317353718652766.csv
72.0,85.0,3.0,84:5d:d7:de:00:70,-60,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:35:4d,-60,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:35:4e,-60,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:98:c3,-61,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:98:c1,-61,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:98:c2,-61,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:98:c0,-61,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:3f:00,-62,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0e,-62,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0d,-62,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:3f:0c,-63,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:98:cd,-63,317353718652766.csv
72.0,85.0,3.0,18:8b:45:08:92:41,-66,317353718652766.csv
72.0,85.0,3.0,18:8b:45:08:92:45,-66,317353718652766.csv
72.0,85.0,3.0,00:a3:8e:65:2d:20,-68,317353718652766.csv
72.0,85.0,3.0,00:a3:8e:65:2d:22,-68,317353718652766.csv
72.0,85.0,3.0,00:a3:8e:65:2d:23,-68,317353718652766.csv
72.0,85.0,3.0,f4:8c:eb:05:dc:08,-70,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:98:ce,-70,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:42:ee,-72,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:42:ed,-73,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:35:40,-73,317353718652766.csv
72.0,85.0,3.0,54:b8:0a:21:72:d0,-74,317353718652766.csv
72.0,85.0,3.0,70:db:98:73:f8:40,-74,317353718652766.csv
72.0,85.0,3.0,70:db:98:73:f8:41,-74,317353718652766.csv
72.0,85.0,3.0,84:f1:47:6c:00:eb,-75,317353718652766.csv
72.0,85.0,3.0,70:db:98:73:f8:42,-75,317353718652766.csv
72.0,85.0,3.0,84:f1:47:6c:00:ec,-76,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:19:42:ec,-77,317353718652766.csv
72.0,85.0,3.0,f8:32:e4:b5:0b:20,-77,317353718652766.csv
72.0,85.0,3.0,84:f1:47:6c:00:ed,-78,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:c0,-78,317353718652766.csv
72.0,85.0,3.0,80:02:9c:1a:f2:cf,-78,317353718652766.csv
72.0,85.0,3.0,00:a3:8e:4e:78:60,-78,317353718652766.csv
72.0,85.0,3.0,00:a3:8e:65:2d:2c,-82,317353718652766.csv
72.0,85.0,3.0,00:a3:8e:65:2d:2d,-82,317353718652766.csv
72.0,85.0,3.0,00:a3:8e:65:2d:2e,-82,317353718652766.csv
72.0,85.0,3.0,84:5d:d7:de:00:22,-83,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cc,-83,317353718652766.csv
72.0,85.0,3.0,18:8b:45:08:92:4f,-83,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:cd,-84,317353718652766.csv
72.0,85.0,3.0,00:f8:2c:1b:f2:ce,-84,317353718652766.csv
72.0,85.0,3.0,18:8b:45:08:92:49,-84,317353718652766.csv
72.0,85.0,3.0,18:8b:45:08:92:4b,-84,317353718652766.csv
72.0,85.0,3.0,18:8b:45:08:92:4a,-84,317353718652766.csv
72.0,85.0,3.0,18:8b:45:08:92:4d,-84,317353718652766.csv
72.0,85.0,3.0,18:8b:45:08:92:4c,-84,317353718652766.csv
76.0,85.0,3.0,84:5d:d7:de:00:33,-33,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:28,-44,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:65,-48,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:1a,-51,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:70,-55,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:58,-55,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:16,-55,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:98:c1,-56,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:98:c2,-56,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:98:c0,-56,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:98:c3,-57,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:98:ce,-57,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:98:cd,-58,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:08,-59,317395037707767.csv
76.0,85.0,3.0,f4:8c:eb:05:dc:07,-60,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:5f,-61,317395037707767.csv
76.0,85.0,3.0,00:a3:8e:65:2d:20,-61,317395037707767.csv
76.0,85.0,3.0,00:a3:8e:65:2d:23,-61,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:35:4d,-69,317395037707767.csv
76.0,85.0,3.0,18:8b:45:08:92:41,-72,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:3f:0e,-73,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:3f:0d,-73,317395037707767.csv
76.0,85.0,3.0,00:a3:8e:4e:78:62,-73,317395037707767.csv
76.0,85.0,3.0,00:a3:8e:4e:78:61,-73,317395037707767.csv
76.0,85.0,3.0,00:a3:8e:4e:78:60,-73,317395037707767.csv
76.0,85.0,3.0,00:a3:8e:4e:78:63,-73,317395037707767.csv
76.0,85.0,3.0,18:8b:45:08:92:45,-73,317395037707767.csv
76.0,85.0,3.0,84:f1:47:6c:00:ec,-74,317395037707767.csv
76.0,85.0,3.0,f4:8c:eb:05:dc:08,-74,317395037707767.csv
76.0,85.0,3.0,70:db:98:73:f8:41,-74,317395037707767.csv
76.0,85.0,3.0,70:db:98:73:f8:42,-74,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:35:4e,-74,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:1b:f2:c2,-75,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:1b:f2:c1,-75,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:42:e1,-75,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:42:e0,-75,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:42:e3,-75,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:42:e2,-75,317395037707767.csv
76.0,85.0,3.0,84:f1:47:6c:00:eb,-76,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:42:ee,-77,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:42:ed,-77,317395037707767.csv
76.0,85.0,3.0,84:f1:47:6c:00:ed,-77,317395037707767.csv
76.0,85.0,3.0,f8:32:e4:b5:0b:20,-77,317395037707767.csv
76.0,85.0,3.0,70:db:98:73:f8:40,-77,317395037707767.csv
76.0,85.0,3.0,80:02:9c:1a:f2:cf,-77,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:19:42:ec,-78,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:4e,-78,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:3f,-79,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:09,-80,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:36,-81,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:1b:f2:cd,-81,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:1b:f2:ce,-81,317395037707767.csv
76.0,85.0,3.0,00:f8:2c:1b:f2:cc,-82,317395037707767.csv
76.0,85.0,3.0,00:a3:8e:65:2d:2d,-83,317395037707767.csv
76.0,85.0,3.0,00:a3:8e:65:2d:2c,-84,317395037707767.csv
76.0,85.0,3.0,00:a3:8e:65:2d:2e,-84,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:6c,-85,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:21,-85,317395037707767.csv
76.0,85.0,3.0,70:db:98:73:f8:4e,-86,317395037707767.csv
76.0,85.0,3.0,70:db:98:73:f8:4c,-86,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:24,-87,317395037707767.csv
76.0,85.0,3.0,70:db:98:73:f8:4d,-87,317395037707767.csv
76.0,85.0,3.0,18:8b:45:08:92:4a,-89,317395037707767.csv
76.0,85.0,3.0,18:8b:45:08:92:4c,-90,317395037707767.csv
76.0,85.0,3.0,18:8b:45:08:92:4d,-91,317395037707767.csv
76.0,85.0,3.0,18:8b:45:08:92:4f,-91,317395037707767.csv
76.0,85.0,3.0,18:8b:45:08:92:4b,-93,317395037707767.csv
76.0,85.0,3.0,84:5d:d7:de:00:33,-37,317398071016768.csv
76.0,85.0,3.0,84:5d:d7:de:00:65,-44,317398071016768.csv
76.0,85.0,3.0,84:5d:d7:de:00:1a,-46,317398071016768.csv
76.0,85.0,3.0,84:5d:d7:de:00:5f,-53,317398071016768.csv
76.0,85.0,3.0,84:5d:d7:de:00:28,-53,317398071016768.csv
76.0,85.0,3.0,84:5d:d7:de:00:08,-56,317398071016768.csv
76.0,85.0,3.0,00:f8:2c:19:98:c0,-57,317398071016768.csv
76.0,85.0,3.0,f4:8c:eb:05:dc:07,-60,317398071016768.csv
76.0,85.0,3.0,00:f8:2c:19:98:ce,-60,317398071016768.csv
76.0,85.0,3.0,00:f8:2c:19:35:4e,-61,317398071016768.csv
76.0,85.0,3.0,00:f8:2c:19:98:cd,-61,317398071016768.csv
